canonical_dir,kind,variant,case_id,source_dir,source_case_dir
ocd24_grok4_ablation_v1,ablation,no_termination,011,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/011
ocd24_grok4_ablation_v1,ablation,no_termination,014,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/014
ocd24_grok4_ablation_v1,ablation,no_termination,017,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/017
ocd24_grok4_ablation_v1,ablation,no_termination,018,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/018
ocd24_grok4_ablation_v1,ablation,no_termination,020,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/020
ocd24_grok4_ablation_v1,ablation,no_termination,021,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/021
ocd24_grok4_ablation_v1,ablation,no_termination,022,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/no_termination/022
ocd24_grok4_ablation_v1,ablation,single_shot,001,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/001
ocd24_grok4_ablation_v1,ablation,single_shot,002,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/002
ocd24_grok4_ablation_v1,ablation,single_shot,006,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/006
ocd24_grok4_ablation_v1,ablation,single_shot,007,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/007
ocd24_grok4_ablation_v1,ablation,single_shot,008,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/008
ocd24_grok4_ablation_v1,ablation,single_shot,009,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/009
ocd24_grok4_ablation_v1,ablation,single_shot,010,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/010
ocd24_grok4_ablation_v1,ablation,single_shot,011,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/011
ocd24_grok4_ablation_v1,ablation,single_shot,014,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/014
ocd24_grok4_ablation_v1,ablation,single_shot,017,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/017
ocd24_grok4_ablation_v1,ablation,single_shot,018,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/018
ocd24_grok4_ablation_v1,ablation,single_shot,020,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/020
ocd24_grok4_ablation_v1,ablation,single_shot,021,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/021
ocd24_grok4_ablation_v1,ablation,single_shot,022,ocd_gmae_24_extra14_xai_grok4_rerun_v2,ocd_gmae_24_extra14_xai_grok4_rerun_v2/single_shot/022
ocd24_openai_gpt54_ablation_v1,ablation,full,003,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/003
ocd24_openai_gpt54_ablation_v1,ablation,full,004,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/004
ocd24_openai_gpt54_ablation_v1,ablation,full,005,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/005
ocd24_openai_gpt54_ablation_v1,ablation,full,012,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/012
ocd24_openai_gpt54_ablation_v1,ablation,full,013,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/013
ocd24_openai_gpt54_ablation_v1,ablation,full,015,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/015
ocd24_openai_gpt54_ablation_v1,ablation,full,016,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/016
ocd24_openai_gpt54_ablation_v1,ablation,full,019,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/019
ocd24_openai_gpt54_ablation_v1,ablation,full,023,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/023
ocd24_openai_gpt54_ablation_v1,ablation,full,024,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/full/024
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,003,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/003
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,004,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/004
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,005,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/005
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,012,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/012
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,013,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/013
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,015,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/015
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,016,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/016
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,019,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/019
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,023,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/023
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,024,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_forbid/024
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,003,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/003
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,004,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/004
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,005,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/005
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,012,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/012
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,013,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/013
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,015,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/015
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,016,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/016
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,019,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/019
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,023,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/023
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,024,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_slip/024
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,003,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/003
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,004,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/004
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,005,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/005
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,012,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/012
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,013,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/013
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,015,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/015
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,016,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/016
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,019,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/019
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,023,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/023
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,024,ocd_gmae_openai_gpt54_ablation_v1,ocd_gmae_openai_gpt54_ablation_v1/no_termination/024
ocd24_openai_gpt54_ablation_v1,ablation,full,001,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/001
ocd24_openai_gpt54_ablation_v1,ablation,full,002,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/002
ocd24_openai_gpt54_ablation_v1,ablation,full,006,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/006
ocd24_openai_gpt54_ablation_v1,ablation,full,007,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/007
ocd24_openai_gpt54_ablation_v1,ablation,full,008,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/008
ocd24_openai_gpt54_ablation_v1,ablation,full,009,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/009
ocd24_openai_gpt54_ablation_v1,ablation,full,010,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/010
ocd24_openai_gpt54_ablation_v1,ablation,full,011,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/011
ocd24_openai_gpt54_ablation_v1,ablation,full,014,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/014
ocd24_openai_gpt54_ablation_v1,ablation,full,017,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/017
ocd24_openai_gpt54_ablation_v1,ablation,full,018,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/018
ocd24_openai_gpt54_ablation_v1,ablation,full,020,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/020
ocd24_openai_gpt54_ablation_v1,ablation,full,021,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/021
ocd24_openai_gpt54_ablation_v1,ablation,full,022,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/full/022
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,001,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/001
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,002,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/002
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,006,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/006
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,007,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/007
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,008,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/008
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,009,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/009
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,010,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/010
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,011,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/011
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,014,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/014
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,017,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/017
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,018,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/018
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,020,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/020
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,021,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/021
ocd24_openai_gpt54_ablation_v1,ablation,no_forbid,022,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_forbid/022
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,001,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/001
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,002,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/002
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,006,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/006
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,007,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/007
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,008,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/008
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,009,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/009
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,010,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/010
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,011,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/011
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,014,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/014
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,017,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/017
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,018,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/018
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,020,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/020
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,021,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/021
ocd24_openai_gpt54_ablation_v1,ablation,no_slip,022,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_slip/022
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,001,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/001
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,002,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/002
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,006,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/006
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,007,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/007
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,008,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/008
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,009,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/009
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,010,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/010
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,011,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/011
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,014,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/014
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,017,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/017
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,018,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/018
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,020,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/020
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,021,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/021
ocd24_openai_gpt54_ablation_v1,ablation,no_termination,022,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/no_termination/022
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,001,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/001
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,002,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/002
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,006,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/006
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,007,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/007
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,008,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/008
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,009,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/009
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,010,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/010
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,011,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/011
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,014,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/014
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,017,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/017
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,018,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/018
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,020,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/020
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,021,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/021
ocd24_openai_gpt54_ablation_v1,ablation,single_shot,022,ocd_gmae_24_extra14_openai_gpt54_ablation_v1,ocd_gmae_24_extra14_openai_gpt54_ablation_v1/single_shot/022
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,003,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/003
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,004,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/004
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,005,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/005
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,012,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/012
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,013,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/013
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,015,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/015
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,016,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/016
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,019,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/019
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,023,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/023
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,024,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/full/024
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,003,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/003
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,004,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/004
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,005,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/005
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,012,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/012
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,013,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/013
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,015,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/015
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,016,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/016
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,019,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/019
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,023,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/023
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,024,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_forbid/024
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,003,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/003
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,004,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/004
